"COUNTRY","Country","SEX","Gender","ORIGIN","Country of origin","EDUCATION_LEV","Education level","YEAR","Year","Value","Flag Codes","Flags"
"DNK","Denmark","F","Female","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2021","2021",68,,
"DNK","Denmark","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2013","2013",39,,
"DNK","Denmark","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2014","2014",34,,
"DNK","Denmark","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2015","2015",34,,
"DNK","Denmark","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2016","2016",41,,
"DNK","Denmark","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2017","2017",53,,
"DNK","Denmark","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2018","2018",61,,
"DNK","Denmark","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2019","2019",70,,
"DNK","Denmark","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2020","2020",77,,
"DNK","Denmark","M","Male","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2021","2021",48,,
"DNK","Denmark","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2013","2013",58,,
"DNK","Denmark","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2014","2014",56,,
"DNK","Denmark","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2015","2015",80,,
"DNK","Denmark","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2016","2016",95,,
"DNK","Denmark","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2017","2017",102,,
"DNK","Denmark","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2018","2018",124,,
"DNK","Denmark","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2019","2019",150,,
"DNK","Denmark","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2020","2020",155,,
"DNK","Denmark","_T","Total","419","Latin America and the Caribbean","ISCED11_7","Master’s or equivalent level","2021","2021",116,,
"DNK","Denmark","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2013","2013",164,,
"DNK","Denmark","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2014","2014",146,,
"DNK","Denmark","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2015","2015",146,,
"DNK","Denmark","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2016","2016",230,,
"DNK","Denmark","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2017","2017",250,,
"DNK","Denmark","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2018","2018",281,,
"DNK","Denmark","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2019","2019",322,,
"DNK","Denmark","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2020","2020",342,,
"DNK","Denmark","F","Female","006","Asia","ISCED11_7","Master’s or equivalent level","2021","2021",393,,
"DNK","Denmark","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2013","2013",172,,
"DNK","Denmark","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2014","2014",154,,
"DNK","Denmark","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2015","2015",169,,
"DNK","Denmark","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2016","2016",213,,
"DNK","Denmark","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2017","2017",242,,
"DNK","Denmark","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2018","2018",234,,
"DNK","Denmark","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2019","2019",274,,
"DNK","Denmark","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2020","2020",302,,
"DNK","Denmark","M","Male","006","Asia","ISCED11_7","Master’s or equivalent level","2021","2021",354,,
"DNK","Denmark","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2013","2013",336,,
"DNK","Denmark","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2014","2014",300,,
"DNK","Denmark","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2015","2015",315,,
"DNK","Denmark","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2016","2016",443,,
"DNK","Denmark","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2017","2017",492,,
"DNK","Denmark","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2018","2018",515,,
"DNK","Denmark","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2019","2019",596,,
"DNK","Denmark","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2020","2020",644,,
"DNK","Denmark","_T","Total","006","Asia","ISCED11_7","Master’s or equivalent level","2021","2021",747,,
"DNK","Denmark","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2013","2013",1467,,
"DNK","Denmark","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2014","2014",1540,,
"DNK","Denmark","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2015","2015",1742,,
"DNK","Denmark","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2016","2016",2592,,
"DNK","Denmark","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2017","2017",2356,,
"DNK","Denmark","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2018","2018",2219,,
"DNK","Denmark","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2019","2019",2277,,
"DNK","Denmark","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2020","2020",2242,,
"DNK","Denmark","F","Female","007","Europe","ISCED11_7","Master’s or equivalent level","2021","2021",2373,,
"DNK","Denmark","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2013","2013",1111,,
"DNK","Denmark","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2014","2014",1127,,
"DNK","Denmark","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2015","2015",1380,,
"DNK","Denmark","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2016","2016",2070,,
"DNK","Denmark","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2017","2017",1888,,
"DNK","Denmark","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2018","2018",1937,,
"DNK","Denmark","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2019","2019",1857,,
"DNK","Denmark","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2020","2020",1802,,
"DNK","Denmark","M","Male","007","Europe","ISCED11_7","Master’s or equivalent level","2021","2021",1866,,
"DNK","Denmark","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2013","2013",2578,,
"DNK","Denmark","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2014","2014",2667,,
"DNK","Denmark","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2015","2015",3122,,
"DNK","Denmark","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2016","2016",4662,,
"DNK","Denmark","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2017","2017",4244,,
"DNK","Denmark","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2018","2018",4156,,
"DNK","Denmark","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2019","2019",4134,,
"DNK","Denmark","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2020","2020",4044,,
"DNK","Denmark","_T","Total","007","Europe","ISCED11_7","Master’s or equivalent level","2021","2021",4239,,
"DNK","Denmark","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2013","2013",0,,
"DNK","Denmark","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2014","2014",0,,
"DNK","Denmark","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2015","2015",0,,
"DNK","Denmark","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2016","2016",0,,
"DNK","Denmark","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2017","2017",0,,
"DNK","Denmark","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2018","2018",0,,
"DNK","Denmark","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2019","2019",0,,
"DNK","Denmark","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2020","2020",0,,
"DNK","Denmark","F","Female","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2021","2021",0,,
"DNK","Denmark","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2013","2013",0,,
"DNK","Denmark","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2014","2014",0,,
"DNK","Denmark","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2015","2015",0,,
"DNK","Denmark","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2016","2016",0,,
"DNK","Denmark","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2017","2017",0,,
"DNK","Denmark","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2018","2018",0,,
"DNK","Denmark","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2019","2019",0,,
"DNK","Denmark","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2020","2020",0,,
"DNK","Denmark","M","Male","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2021","2021",0,,
"DNK","Denmark","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2013","2013",0,,
"DNK","Denmark","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2014","2014",0,,
"DNK","Denmark","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2015","2015",0,,
"DNK","Denmark","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2016","2016",0,,
"DNK","Denmark","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2017","2017",0,,
"DNK","Denmark","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2018","2018",0,,
"DNK","Denmark","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2019","2019",0,,
"DNK","Denmark","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2020","2020",0,,
"DNK","Denmark","_T","Total","898","Areas not specified","ISCED11_7","Master’s or equivalent level","2021","2021",0,,
"DNK","Denmark","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2013","2013",241,,
"DNK","Denmark","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2014","2014",299,,
"DNK","Denmark","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2015","2015",284,,
"DNK","Denmark","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2016","2016",306,,
"DNK","Denmark","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2017","2017",323,,
"DNK","Denmark","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2018","2018",335,,
"DNK","Denmark","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2019","2019",362,,
"DNK","Denmark","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2020","2020",323,,
"DNK","Denmark","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2021","2021",365,,
"DNK","Denmark","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2013","2013",344,,
"DNK","Denmark","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2014","2014",378,,
"DNK","Denmark","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2015","2015",414,,
"DNK","Denmark","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2016","2016",435,,
"DNK","Denmark","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2017","2017",488,,
"DNK","Denmark","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2018","2018",458,,
"DNK","Denmark","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2019","2019",441,,
"DNK","Denmark","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2020","2020",385,,
"DNK","Denmark","M","Male","001","World","ISCED11_8","Doctoral or equivalent level","2021","2021",444,,
"DNK","Denmark","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2013","2013",585,,
"DNK","Denmark","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2014","2014",677,,
"DNK","Denmark","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2015","2015",698,,
"DNK","Denmark","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2016","2016",741,,
"DNK","Denmark","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2017","2017",811,,
"DNK","Denmark","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2018","2018",793,,
"DNK","Denmark","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2019","2019",803,,
"DNK","Denmark","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2020","2020",708,,
"DNK","Denmark","_T","Total","001","World","ISCED11_8","Doctoral or equivalent level","2021","2021",809,,
"DNK","Denmark","F","Female","002","Africa","ISCED11_8","Doctoral or equivalent level","2013","2013",3,,
"DNK","Denmark","F","Female","002","Africa","ISCED11_8","Doctoral or equivalent level","2014","2014",4,,
"DNK","Denmark","F","Female","002","Africa","ISCED11_8","Doctoral or equivalent level","2015","2015",7,,
